Instrument_ID,Actuator,Lin0 Error,Bklsh,Zero Offet,C0,R0,K,B,CloseDelta,Motor #,Neg Backlash,Zero Offset,1_Close_Error Analysis 4750,2_Close_Error Analysis 4500,3_Close_Error Analysis 4250,4_Close_Error Analysis 4000,5_Close_Error Analysis 3750,6_Close_Error Analysis 3500,7_Close_Error Analysis 3250,8_Close_Error Analysis 3000,9_Close_Error Analysis 2750,10_Close_Error Analysis 2500,11_Close_Error Analysis 2250,12_Close_Error Analysis 2000,13_Close_Error Analysis 1750,14_Close_Error Analysis 1500,15_Close_Error Analysis 1250,16_Close_Error Analysis 1000,17_Close_Error Analysis 750,18_Close_Error Analysis 500,19_Close_Error Analysis 400,20_Close_Error Analysis 300,21_Close_Error Analysis 200,22_Close_Error Analysis 100,23_CloseError Analysis 0,24_Close_Error Analysis -100,25_Close_Error Analysis -200,26_Close_Error Analysis -300,27_Close_Error Analysis -400,28_Close_Error Analysis -500,29_Open_Error Analysis -400,30_Open_Error Analysis -300,31_Open_Error Analysis -200,32_Open_Error Analysis -100,33_Open_Error Analysis 0,34_Open_Error Analysis 100,35_Open_Error Analysis 200,36_Open_Error Analysis 300,37_Open_Error Analysis 400,38_Open_Error Analysis 500,39_Open_Error Analysis 750,40_Open_Error Analysis 1000,41_Open_Error Analysis 1250,42_Open_Error Analysis 1500,43_Open_Error Analysis 1750,44_Open_Error Analysis 2000,45_Open_Error Analysis 2250,46_Open_Error Analysis 2500,47_Open_Error Analysis 2750,48_Open_Error Analysis 3000,49_Open_Error Analysis 3250,50_Open_Error Analysis 3500,51_Open_Error Analysis 3750,52_Open_Error Analysis 4000,53_Open_Error Analysis 4250,54_Open_Error Analysis 4500,55_Open_Error Analysis 4750,56_Open_Error Analysis 5000
20304,P7,Pass,Pass,Pass,31506,23107,10986,3756,-17,15,84.44444444,42.79612871,-29.36507937,-15.23809524,-3.333333333,4.126984127,6.19047619,1.587301587,-2.063492063,1.904761905,5.238095238,5.714285714,2.063492063,3.80952381,6.19047619,10.15873016,11.9047619,8.888888889,10.63492063,13.96825397,15.55555556,16.50793651,16.82539683,18.41269841,64.76190476,150.4761905,243.8095238,339.047619,434.6031746,529.5238095,431.1111111,333.015873,233.3333333,133.968254,48.25396825,-19.04761905,-57.46031746,-57.14285714,-55.87301587,-55.23809524,-55.3968254,-59.36507937,-61.11111111,-59.04761905,-57.61904762,-57.77777778,-63.01587302,-62.22222222,-61.42857143,-61.58730159,-63.65079365,-64.44444444,-63.01587302,-63.80952381,-64.92063492,-71.74603175,-86.50793651,-105.7142857
20304,C8,Pass,Pass,Pass,32391,24074,12736,4806,42,16,144.7619048,-20.69279101,-16.03174603,-8.253968254,-4.603174603,-0.952380952,5.873015873,9.206349206,3.968253968,1.26984127,2.698412698,8.571428571,11.26984127,7.619047619,2.380952381,9.523809524,12.53968254,15.23809524,11.9047619,-1.587301587,-2.857142857,-2.857142857,-1.904761905,3.492063492,31.74603175,90.47619048,181.5873016,275.8730159,371.1111111,466.6666667,368.8888889,272.3809524,174.6031746,77.77777778,15.55555556,-15.23809524,-105.3968254,-126.984127,-128.5714286,-128.5714286,-126.8253968,-110.7936508,-111.9047619,-118.7301587,-124.9206349,-125.7142857,-112.5396825,-111.1111111,-121.1111111,-128.8888889,-127.4603175,-114.2857143,-115.3968254,-121.9047619,-130.952381,-133.6507937,-131.2698413,-149.8412698
20304,P8,Pass,Pass,Pass,31361,20454,15240,3630,28,17,142.9206349,18.47426471,-22.6984127,-12.06349206,-6.825396825,-2.53968254,-0.158730159,1.904761905,2.063492063,1.904761905,2.380952381,2.857142857,3.015873016,5.396825397,3.333333333,2.857142857,3.968253968,6.349206349,7.46031746,11.74603175,13.96825397,14.92063492,16.50793651,18.41269841,48.88888889,124.4444444,216.5079365,310.7936508,405.3968254,500,401.2698413,302.5396825,205.3968254,109.8412698,37.14285714,-9.206349206,-106.984127,-113.6507937,-116.1904762,-116.5079365,-117.3015873,-118.0952381,-123.015873,-124.7619048,-125.5555556,-122.8571429,-121.1111111,-125.0793651,-127.1428571,-126.031746,-124.6031746,-123.4920635,-126.8253968,-129.2063492,-131.2698413,-134.2857143,-142.6984127,-157.7777778
20304,C9,Pass,Pass,Pass,31449,17666,22583,3513,106,18,158.9206349,-42.26058801,-18.88888889,-7.619047619,-0.476190476,0.317460317,4.603174603,6.666666667,5.238095238,6.666666667,6.507936508,7.936507937,9.365079365,8.253968254,8.095238095,9.206349206,10.63492063,13.65079365,11.26984127,6.031746032,4.444444444,3.80952381,3.174603175,4.761904762,27.93650794,66.34920635,140,232.3809524,322.8571429,414.9206349,320.952381,228.2539683,133.968254,54.92063492,11.42857143,-26.03174603,-125.3968254,-144.4444444,-146.3492063,-144.7619048,-131.9047619,-126.984127,-134.1269841,-136.8253968,-139.2063492,-132.0634921,-128.7301587,-135.2380952,-138.8888889,-141.2698413,-136.3492063,-133.968254,-138.5714286,-142.5396825,-146.5079365,-144.1269841,-156.031746,-174.2857143
20304,P9,Pass,Pass,Pass,32340,24913,9311,4951,14,19,144.5714286,20.09168035,-19.52380952,-6.666666667,-3.968253968,0.952380952,3.650793651,3.174603175,-0.158730159,-1.26984127,4.285714286,6.349206349,4.603174603,3.80952381,0.476190476,6.031746032,8.095238095,8.253968254,6.19047619,9.206349206,12.38095238,15.55555556,17.46031746,20.31746032,46.66666667,123.1746032,216.5079365,311.1111111,405.7142857,500.952381,400.6349206,301.2698413,201.5873016,104.7619048,29.84126984,-48.25396825,-105.3968254,-110.4761905,-115.5555556,-117.4603175,-123.6507937,-121.2698413,-119.2063492,-118.7301587,-126.5079365,-126.031746,-125.2380952,-123.1746032,-121.1111111,-128.2539683,-130,-126.6666667,-122.6984127,-122.5396825,-129.3650794,-134.6031746,-140.4761905,-149.8412698
20304,C10,Pass,Pass,Pass,31878,22804,13698,4404,48,20,114.5396825,-9.620495204,-22.6984127,-15.23809524,-4.603174603,4.444444444,1.428571429,-1.587301587,-3.015873016,3.492063492,6.825396825,4.126984127,1.111111111,1.26984127,7.46031746,7.936507937,6.825396825,5.714285714,5.555555556,10.15873016,11.74603175,7.619047619,4.444444444,7.619047619,36.19047619,89.52380952,178.4126984,272.6984127,367.6190476,462.5396825,362.8571429,262.5396825,163.8095238,73.65079365,23.17460317,-23.17460317,-107.6190476,-110.1587302,-102.8571429,-96.19047619,-77.61904762,-84.12698413,-98.25396825,-101.5873016,-89.04761905,-80,-85.55555556,-100.952381,-103.3333333,-92.38095238,-85.23809524,-89.84126984,-106.1904762,-106.984127,-97.61904762,-98.0952381,-115.3968254,-139.3650794
20304,P10,Pass,Pass,Pass,32707,26261,6675,4753,23,21,66.98412698,-20.27777778,-1.428571429,-2.222222222,-6.825396825,-4.126984127,-7.46031746,-5.079365079,1.428571429,1.904761905,6.19047619,6.349206349,4.603174603,4.761904762,4.285714286,9.523809524,4.603174603,6.031746032,7.777777778,11.42857143,14.92063492,17.77777778,18.0952381,16.50793651,28.25396825,108.8888889,202.8571429,297.4603175,392.3809524,487.6190476,386.984127,286.984127,186.6666667,88.25396825,15.55555556,-71.11111111,-18.0952381,-14.92063492,-19.04761905,-25.3968254,-34.76190476,-43.49206349,-48.41269841,-49.52380952,-46.50793651,-40,-42.06349206,-44.12698413,-43.96825397,-43.49206349,-46.82539683,-49.52380952,-53.49206349,-57.46031746,-56.03174603,-54.92063492,-53.80952381,-56.50793651
20316,C0,Pass,Pass,Pass,32929,18752,15408,5809,-12,1,86.28571429,26.28019324,-0.476190476,-2.857142857,-6.507936508,-9.523809524,-10.31746032,-5.079365079,-2.698412698,-6.031746032,-7.142857143,-6.031746032,0.793650794,3.492063492,-2.380952381,-3.80952381,-0.793650794,6.031746032,6.19047619,-6.031746032,-8.888888889,-11.42857143,-13.33333333,4.761904762,45.07936508,123.4920635,217.1428571,311.4285714,407.6190476,503.1746032,403.4920635,305.7142857,208.2539683,111.4285714,28.57142857,-9.206349206,-67.3015873,-79.04761905,-76.19047619,-75.23809524,-72.22222222,-72.6984127,-72.85714286,-67.61904762,-68.0952381,-71.42857143,-78.25396825,-78.73015873,-74.44444444,-74.28571429,-77.93650794,-82.85714286,-81.42857143,-78.0952381,-77.93650794,-79.68253968,-80.15873016,-76.19047619
20316,P0,Pass,Pass,Pass,32713,22645,10337,5364,17,2,63.42857143,-0.625,-3.015873016,-1.904761905,-3.015873016,-1.26984127,3.015873016,3.174603175,-0.158730159,-3.174603175,-1.428571429,3.80952381,3.333333333,2.53968254,-0.158730159,2.857142857,7.777777778,9.523809524,9.047619048,3.80952381,3.492063492,4.761904762,6.666666667,7.619047619,37.77777778,113.015873,207.6190476,302.5396825,399.3650794,497.1428571,397.4603175,297.7777778,198.7301587,99.68253968,22.85714286,-43.80952381,-53.33333333,-49.84126984,-51.42857143,-53.01587302,-60.79365079,-59.36507937,-53.49206349,-50.15873016,-56.34920635,-64.12698413,-63.96825397,-58.0952381,-56.98412698,-62.22222222,-70.95238095,-67.61904762,-62.6984127,-61.26984127,-67.77777778,-76.82539683,-76.66666667,-78.73015873
20316,P1,Pass,Pass,Pass,32012,22277,11767,4606,9,3,55.42857143,14.56927575,-16.98412698,-13.33333333,-5.238095238,-2.222222222,-2.063492063,-1.904761905,-5.555555556,-1.26984127,0.158730159,-0.952380952,0.158730159,-0.952380952,2.380952381,3.80952381,4.920634921,3.80952381,4.603174603,6.031746032,6.984126984,6.349206349,5.714285714,6.984126984,40.95238095,121.9047619,215.8730159,311.7460317,407.9365079,504.7619048,404.1269841,304.7619048,206.3492063,106.031746,25.07936508,-37.77777778,-52.6984127,-46.66666667,-46.98412698,-46.98412698,-47.14285714,-47.61904762,-47.77777778,-53.33333333,-56.03174603,-55.87301587,-56.66666667,-54.92063492,-58.88888889,-61.26984127,-62.38095238,-61.9047619,-60.79365079,-64.12698413,-66.82539683,-72.38095238,-78.88888889,-86.98412698
20316,C2,Pass,Pass,Pass,32357,18689,19268,4878,-6,4,73.46031746,25.98789941,-26.82539683,-12.06349206,-1.746031746,1.904761905,-0.476190476,1.26984127,1.111111111,2.222222222,3.968253968,2.222222222,1.746031746,4.126984127,5.555555556,7.619047619,4.285714286,6.349206349,5.873015873,0.317460317,-0.952380952,-1.587301587,-4.444444444,9.206349206,44.12698413,121.5873016,213.6507937,308.2539683,402.2222222,496.5079365,398.7301587,301.5873016,204.4444444,108.5714286,36.50793651,1.587301587,-53.96825397,-74.92063492,-72.38095238,-67.3015873,-55.3968254,-51.42857143,-59.20634921,-61.26984127,-56.98412698,-52.38095238,-52.85714286,-59.04761905,-63.65079365,-58.41269841,-56.66666667,-54.28571429,-62.6984127,-66.66666667,-65.55555556,-70.47619048,-82.38095238,-110.4761905
20316,P2,Pass,Pass,Pass,31628,19762,16021,4092,23,5,59.23809524,28.64959115,-23.01587302,-12.6984127,-4.285714286,-1.904761905,0.476190476,-0.952380952,-1.428571429,0.952380952,2.698412698,3.492063492,-0.476190476,0,3.015873016,3.174603175,2.698412698,2.222222222,6.825396825,8.888888889,9.841269841,10.15873016,9.523809524,9.523809524,52.38095238,129.2063492,220.3174603,315.5555556,411.1111111,507.3015873,408.2539683,311.4285714,215.5555556,119.6825397,39.36507937,-11.11111111,-47.3015873,-43.17460317,-43.80952381,-46.03174603,-45.87301587,-47.61904762,-52.85714286,-51.42857143,-50.95238095,-52.06349206,-54.12698413,-58.0952381,-58.25396825,-57.14285714,-57.93650794,-59.04761905,-63.01587302,-63.49206349,-65.23809524,-69.84126984,-78.88888889,-97.77777778
20316,C3,Pass,Pass,Pass,32179,17102,24463,4717,29,6,85.46031746,-11.15129596,-12.22222222,-6.031746032,-2.063492063,0.634920635,5.238095238,6.984126984,1.111111111,-0.634920635,3.333333333,8.253968254,8.73015873,4.444444444,5.238095238,6.984126984,12.22222222,12.6984127,6.19047619,-2.53968254,-4.126984127,-5.079365079,-6.031746032,9.841269841,34.28571429,105.7142857,198.4126984,293.3333333,389.5238095,485.3968254,388.2539683,290.7936508,193.968254,95.87301587,17.46031746,-5.714285714,-59.04761905,-79.68253968,-78.73015873,-75.55555556,-65.55555556,-65.3968254,-68.73015873,-66.98412698,-66.82539683,-67.61904762,-70,-69.84126984,-70.63492063,-68.25396825,-69.04761905,-72.06349206,-72.53968254,-71.11111111,-73.49206349,-79.68253968,-90.63492063,-100.952381
20316,P3,Pass,Pass,Pass,32958,20769,13843,5935,3,7,75.68253968,33.00438596,-7.777777778,-5.079365079,-3.333333333,-4.126984127,-0.793650794,-1.587301587,-2.063492063,-2.857142857,-1.428571429,0.634920635,-0.793650794,1.587301587,1.428571429,4.126984127,2.063492063,1.904761905,3.968253968,3.492063492,3.492063492,5.396825397,6.349206349,9.523809524,44.44444444,119.047619,210.1587302,304.4444444,398.7301587,492.3809524,393.015873,294.2857143,194.9206349,97.46031746,22.85714286,-22.85714286,-68.88888889,-73.96825397,-72.06349206,-66.34920635,-58.57142857,-58.41269841,-63.96825397,-72.06349206,-66.19047619,-58.0952381,-62.6984127,-67.61904762,-75.07936508,-69.20634921,-64.28571429,-65.3968254,-70.31746032,-77.77777778,-69.36507937,-66.34920635,-69.36507937,-77.46031746
20316,C4,Pass,Pass,Pass,32943,20999,17172,6145,69,8,57.84126984,-10.7295174,-14.76190476,-1.587301587,1.111111111,2.222222222,1.428571429,1.26984127,5.555555556,5.714285714,3.015873016,4.761904762,5.238095238,6.349206349,5.555555556,5.079365079,6.19047619,11.42857143,13.80952381,13.33333333,15.55555556,17.14285714,14.6031746,19.04761905,41.9047619,87.93650794,178.0952381,271.1111111,365.3968254,460.6349206,364.4444444,268.5714286,172.6984127,78.0952381,37.77777778,7.301587302,-13.65079365,-25.07936508,-26.34920635,-27.93650794,-36.66666667,-41.58730159,-38.25396825,-33.96825397,-33.49206349,-45.07936508,-47.46031746,-40.95238095,-38.57142857,-39.04761905,-50,-46.66666667,-41.11111111,-40,-41.74603175,-56.19047619,-62.38095238,-72.06349206
20316,P4,Pass,Pass,Pass,32460,22536,11938,5344,11,9,35.36507937,37.00687185,-19.20634921,-7.619047619,1.428571429,2.857142857,6.19047619,5.396825397,1.111111111,2.857142857,4.603174603,6.031746032,3.650793651,3.174603175,6.19047619,7.301587302,8.095238095,7.936507937,5.555555556,9.841269841,8.888888889,10.79365079,13.33333333,14.92063492,55.55555556,126.3492063,216.1904762,311.4285714,406.3492063,501.9047619,402.5396825,302.5396825,205.0793651,111.1111111,37.14285714,-23.17460317,-6.031746032,-4.761904762,-6.349206349,-6.984126984,-12.22222222,-22.22222222,-22.06349206,-14.6031746,-13.80952381,-17.46031746,-26.50793651,-22.85714286,-18.88888889,-19.04761905,-24.6031746,-29.52380952,-26.82539683,-24.44444444,-27.14285714,-40,-58.57142857,-79.68253968
20316,C5,Pass,Pass,Pass,32527,22276,13040,5770,62,10,84.95238095,-9.201388889,10.63492063,-1.904761905,-10,-14.28571429,-11.9047619,-6.666666667,-9.365079365,-15.87301587,-15.71428571,-7.301587302,-1.111111111,-2.53968254,-9.682539683,-8.888888889,0.793650794,5.714285714,-0.793650794,-15.87301587,-19.68253968,-20.63492063,-20.63492063,-0.317460317,32.06349206,86.34920635,174.9206349,270.4761905,368.2539683,464.4444444,368.5714286,271.4285714,173.3333333,80.63492063,19.04761905,-15.87301587,-50.47619048,-93.65079365,-90.15873016,-84.76190476,-68.0952381,-63.80952381,-77.93650794,-76.82539683,-70,-66.34920635,-74.12698413,-84.76190476,-83.65079365,-78.73015873,-71.58730159,-79.68253968,-89.68253968,-86.34920635,-77.61904762,-71.11111111,-69.36507937,-66.66666667
20316,P5,Pass,Pass,Pass,31687,21536,14124,4278,9,11,85.52380952,12.37726098,-23.01587302,-7.619047619,2.698412698,5.396825397,8.095238095,7.936507937,4.285714286,5.714285714,4.603174603,4.761904762,6.825396825,6.349206349,7.46031746,6.666666667,5.873015873,9.206349206,8.412698413,4.126984127,2.857142857,1.587301587,1.587301587,3.174603175,42.85714286,118.4126984,212.3809524,307.9365079,401.9047619,498.0952381,398.4126984,298.7301587,198.7301587,101.5873016,32.6984127,-12.6984127,-73.01587302,-70.47619048,-68.25396825,-65.71428571,-60.47619048,-62.22222222,-64.28571429,-61.58730159,-59.84126984,-60.31746032,-63.65079365,-66.34920635,-61.42857143,-62.22222222,-63.33333333,-65.71428571,-63.65079365,-60.95238095,-64.28571429,-76.19047619,-98.57142857,-123.1746032
20316,C6,Pass,Pass,Pass,32234,20123,17980,5008,25,12,65.71428571,18.02433473,-21.11111111,-7.936507937,-4.603174603,-4.761904762,-1.111111111,1.587301587,0.476190476,-0.317460317,0.476190476,3.174603175,4.285714286,3.492063492,2.698412698,3.80952381,5.555555556,8.888888889,5.555555556,0.317460317,-1.89E-14,-0.634920635,1.26984127,12.6984127,43.17460317,109.2063492,200,293.968254,388.5714286,483.8095238,386.3492063,290.1587302,193.968254,103.4920635,37.46031746,-4.74E-15,-58.0952381,-64.44444444,-45.71428571,-38.41269841,-39.52380952,-41.9047619,-46.82539683,-46.03174603,-47.77777778,-47.61904762,-54.76190476,-56.82539683,-57.3015873,-60.31746032,-65.23809524,-68.88888889,-71.9047619,-73.01587302,-76.98412698,-88.57142857,-105.2380952,-121.2698413
20316,P6,Pass,Pass,Pass,33096,23481,10459,6172,48,13,71.36507937,-20.83250612,-3.968253968,-2.857142857,1.428571429,3.492063492,3.015873016,3.80952381,1.111111111,1.587301587,3.015873016,4.126984127,2.698412698,4.126984127,3.015873016,6.666666667,8.412698413,7.301587302,7.142857143,3.492063492,4.126984127,4.761904762,5.396825397,6.031746032,22.53968254,84.44444444,175.2380952,269.8412698,365.3968254,460,357.4603175,257.1428571,156.5079365,66.98412698,8.888888889,-53.65079365,-55.87301587,-51.74603175,-49.84126984,-44.12698413,-39.84126984,-44.12698413,-56.03174603,-52.38095238,-45.55555556,-43.17460317,-50.63492063,-58.41269841,-56.34920635,-53.01587302,-52.22222222,-60.63492063,-68.0952381,-66.03174603,-65.23809524,-65.71428571,-70.63492063,-85.71428571
20316,C7,Pass,Pass,Pass,32354,22860,13480,5160,129,14,89.26984127,-77.33333333,-23.96825397,-9.841269841,1.428571429,6.666666667,4.603174603,2.222222222,1.111111111,5.079365079,7.777777778,5.396825397,3.015873016,4.444444444,8.095238095,11.11111111,7.142857143,7.619047619,6.507936508,5.396825397,4.761904762,1.904761905,-2.53968254,2.222222222,21.9047619,47.3015873,112.3809524,203.4920635,295.8730159,388.5714286,291.7460317,197.7777778,104.1269841,40.95238095,17.46031746,-8.571428571,-74.92063492,-75.87301587,-77.77777778,-77.14285714,-63.96825397,-59.04761905,-60.79365079,-65.71428571,-70.31746032,-65.07936508,-60.79365079,-62.85714286,-69.36507937,-72.06349206,-67.46031746,-61.58730159,-63.33333333,-70.15873016,-74.12698413,-78.0952381,-86.82539683,-106.6666667
20316,P7,Pass,Pass,Pass,31426,14079,24489,3554,54,15,86.34920635,-6.896181008,-25.55555556,-15.55555556,-4.603174603,3.492063492,0.793650794,-1.904761905,-7.142857143,-0.634920635,3.968253968,1.904761905,-2.063492063,-2.857142857,4.285714286,8.253968254,4.603174603,2.53968254,1.428571429,12.6984127,17.14285714,20,21.26984127,22.85714286,42.85714286,112.3809524,200.952381,296.1904762,391.7460317,487.3015873,388.5714286,290.1587302,193.3333333,95.55555556,29.52380952,-46.98412698,-58.73015873,-57.46031746,-53.65079365,-54.28571429,-61.11111111,-66.98412698,-72.53968254,-69.20634921,-62.06349206,-66.34920635,-72.85714286,-74.28571429,-66.50793651,-63.80952381,-71.26984127,-75.55555556,-77.93650794,-70.79365079,-69.04761905,-80.31746032,-96.03174603,-118.4126984
20316,C8,Pass,Pass,Pass,32501,19395,19060,4963,33,16,44.82539683,-13.21275914,-15.71428571,-6.984126984,-4.603174603,-1.587301587,1.111111111,5.714285714,1.428571429,-1.587301587,1.111111111,3.80952381,7.142857143,5.714285714,3.015873016,6.984126984,7.46031746,11.74603175,5.238095238,-2.53968254,-2.53968254,-2.53968254,-3.492063492,9.841269841,31.74603175,97.77777778,189.2063492,283.1746032,377.7777778,472.6984127,374.2857143,276.5079365,180.6349206,86.98412698,25.3968254,-4.74E-15,-36.82539683,-34.92063492,-31.42857143,-31.42857143,-31.9047619,-14.92063492,-13.49206349,-20.31746032,-28.41269841,-33.01587302,-26.19047619,-20.95238095,-24.28571429,-31.42857143,-40.15873016,-37.46031746,-29.04761905,-29.52380952,-41.11111111,-54.6031746,-66.82539683,-73.01587302
20316,P8,Pass,Pass,Pass,31586,20513,14952,4127,30,17,101.968254,41.14316239,-14.44444444,-9.523809524,-4.920634921,0.317460317,3.015873016,3.492063492,0.793650794,2.222222222,3.650793651,5.714285714,5.873015873,5.714285714,6.507936508,7.936507937,7.777777778,8.888888889,8.73015873,11.42857143,12.6984127,15.23809524,18.0952381,20.31746032,57.14285714,130.7936508,224.7619048,320,415.5555556,510.4761905,409.5238095,308.5714286,210.7936508,117.1428571,44.76190476,-19.04761905,-67.61904762,-66.98412698,-69.52380952,-70.79365079,-79.52380952,-80,-77.3015873,-77.46031746,-78.57142857,-81.9047619,-82.38095238,-79.36507937,-79.20634921,-81.58730159,-86.19047619,-81.9047619,-80.79365079,-81.58730159,-85.55555556,-94.92063492,-97.93650794,-104.4444444
20316,C9,Pass,Pass,Pass,32598,20660,16275,5476,31,18,87.36507937,-4.953051643,-7.777777778,-6.031746032,-3.968253968,-3.492063492,-3.015873016,-1.52E-13,-0.793650794,-2.222222222,-0.476190476,0.952380952,2.380952381,3.492063492,2.063492063,4.761904762,7.142857143,9.523809524,7.46031746,-0.317460317,-0.634920635,-0.952380952,-2.53968254,9.841269841,35.55555556,101.5873016,189.5238095,280.952381,374.2857143,467.3015873,367.9365079,275.2380952,180.3174603,89.20634921,20.95238095,-2.857142857,-51.42857143,-71.11111111,-68.88888889,-67.3015873,-61.74603175,-65.3968254,-66.50793651,-62.85714286,-62.38095238,-63.49206349,-70,-71.42857143,-69.04761905,-67.93650794,-67.14285714,-73.96825397,-75.3968254,-73.33333333,-73.80952381,-76.50793651,-81.42857143,-86.66666667
20316,P9,Pass,Pass,Pass,32716,23517,10133,5432,22,19,72.06349206,6.981884058,-5.238095238,-7.301587302,-8.412698413,-9.206349206,-5.873015873,-1.587301587,-3.015873016,-8.571428571,-7.777777778,-1.587301587,0.793650794,1.587301587,-5.238095238,-3.174603175,3.650793651,8.253968254,7.777777778,6.349206349,8.253968254,9.206349206,12.38095238,17.14285714,39.36507937,114.9206349,208.2539683,304.1269841,399.6825397,495.2380952,396.8253968,297.1428571,199.3650794,101.9047619,26.66666667,-38.41269841,-38.41269841,-36.19047619,-39.04761905,-41.58730159,-55.3968254,-62.85714286,-55.71428571,-50.79365079,-53.49206349,-60.31746032,-65.23809524,-58.73015873,-55.07936508,-54.28571429,-64.6031746,-68.25396825,-63.01587302,-59.36507937,-62.06349206,-71.42857143,-78.88888889,-81.58730159
20316,C10,Pass,Pass,Pass,32149,23013,11534,4774,15,20,80.31746032,-9.854679105,-16.34920635,-8.888888889,0.476190476,0.317460317,2.698412698,5.396825397,3.650793651,6.349206349,4.285714286,5.396825397,8.095238095,7.619047619,5.873015873,7.301587302,8.412698413,12.06349206,10.63492063,1.26984127,-1.26984127,-3.174603175,-4.126984127,5.396825397,34.28571429,102.8571429,194.2857143,288.2539683,381.5873016,476.5079365,377.4603175,280.3174603,185.0793651,93.96825397,20.63492063,-9.523809524,-58.41269841,-57.14285714,-56.19047619,-58.73015873,-60.15873016,-63.80952381,-54.12698413,-49.84126984,-55.07936508,-63.17460317,-66.50793651,-55.87301587,-54.12698413,-59.36507937,-68.73015873,-65.07936508,-55.71428571,-56.82539683,-64.28571429,-74.28571429,-81.11111111,-86.98412698
20316,P10,Pass,Pass,Pass,31390,22221,10328,3221,32,21,47.23809524,-10.99639628,-3.650793651,-5.714285714,-3.333333333,-4.444444444,-1.428571429,1.26984127,-0.793650794,6.031746032,9.047619048,8.888888889,6.825396825,0.952380952,3.650793651,5.079365079,8.095238095,6.349206349,3.333333333,8.571428571,12.38095238,14.28571429,14.6031746,17.77777778,33.96825397,102.2222222,198.0952381,294.2857143,391.7460317,488.8888889,389.2063492,289.5238095,189.2063492,90.47619048,24.44444444,-19.36507937,-17.14285714,-16.50793651,-16.19047619,-17.14285714,-20.79365079,-27.3015873,-31.58730159,-25.3968254,-23.01587302,-22.85714286,-29.68253968,-28.25396825,-22.38095238,-21.26984127,-28.0952381,-35.87301587,-41.42857143,-38.73015873,-35.71428571,-39.36507937,-46.82539683,-55.55555556
20328,C0,Pass,Pass,Pass,32215,21002,14680,4792,53,1,45.14285714,-6.193514088,-19.84126984,-8.253968254,-0.793650794,0.634920635,3.333333333,3.174603175,3.015873016,5.079365079,4.920634921,7.301587302,6.825396825,5.714285714,8.412698413,7.936507937,9.365079365,11.42857143,9.682539683,9.206349206,8.571428571,7.619047619,6.984126984,9.841269841,37.77777778,86.98412698,174.9206349,267.6190476,361.9047619,456.8253968,357.1428571,258.4126984,161.9047619,71.42857143,21.58730159,-7.619047619,-20.63492063,-22.85714286,-25.71428571,-29.20634921,-27.14285714,-20.95238095,-20.79365079,-20.95238095,-25.23809524,-27.3015873,-25.87301587,-22.53968254,-23.01587302,-31.11111111,-31.9047619,-26.66666667,-22.6984127,-26.66666667,-34.12698413,-39.68253968,-45.87301587,-59.68253968
20328,P0,Pass,Pass,Pass,31445,18864,16226,3699,7,2,30.6031746,20.78977933,-23.33333333,-3.492063492,0.476190476,3.492063492,3.968253968,7.619047619,10.95238095,8.571428571,5.873015873,6.984126984,12.85714286,13.01587302,11.9047619,11.74603175,9.365079365,16.19047619,17.61904762,14.6031746,13.01587302,13.96825397,15.23809524,15.87301587,54.28571429,129.5238095,222.5396825,316.5079365,412.0634921,506.3492063,406.6666667,308.2539683,212.3809524,115.5555556,35.87301587,-8.888888889,-10.79365079,-8.571428571,-11.42857143,-16.19047619,-19.52380952,-15.23809524,-10.31746032,-13.65079365,-22.38095238,-21.26984127,-17.93650794,-18.0952381,-20.47619048,-22.53968254,-25.23809524,-20.31746032,-16.03174603,-20.95238095,-28.73015873,-35.87301587,-44.92063492,-62.85714286
20328,P1,Pass,Pass,Pass,31157,22520,12745,3367,9,3,43.87301587,-15.36957009,-13.80952381,-6.349206349,-2.698412698,1.587301587,4.920634921,4.126984127,1.428571429,-0.317460317,4.285714286,5.396825397,5.555555556,2.53968254,4.285714286,11.11111111,12.85714286,13.01587302,6.507936508,3.492063492,4.761904762,5.079365079,5.079365079,6.031746032,30.79365079,113.015873,208.5714286,305.7142857,402.2222222,500,400.6349206,301.2698413,200.952381,99.36507937,18.0952381,-39.04761905,-45.71428571,-41.9047619,-36.82539683,-32.6984127,-25.87301587,-30.79365079,-39.52380952,-32.38095238,-28.73015873,-30.15873016,-34.44444444,-41.26984127,-36.34920635,-31.42857143,-33.49206349,-39.36507937,-44.6031746,-42.53968254,-41.42857143,-46.34920635,-60.79365079,-79.68253968
20328,C2,Pass,Pass,Pass,31343,13750,27635,3349,135,4,49.26984127,-82.19444444,-23.96825397,-13.33333333,-1.428571429,1.26984127,3.968253968,6.349206349,-0.158730159,5.396825397,5.555555556,6.349206349,7.142857143,1.904761905,6.19047619,7.936507937,10,11.11111111,4.603174603,4.761904762,4.444444444,4.444444444,5.396825397,6.666666667,21.9047619,45.07936508,124.7619048,213.6507937,302.5396825,393.3333333,293.015873,198.4126984,107.3015873,30.79365079,5.396825397,-16.19047619,-35.23809524,-31.74603175,-32.6984127,-32.6984127,-27.14285714,-39.68253968,-40.15873016,-29.20634921,-32.53968254,-37.46031746,-47.14285714,-42.85714286,-34.44444444,-35.23809524,-42.6984127,-49.20634921,-40.47619048,-35.55555556,-43.33333333,-58.0952381,-76.03174603,-88.88888889
